id,name,status,physical_verification,source_url,evidence_file,checked_at,osm_last_edit,osm_version,survey_dates,positive_tags,review_flags,opening_hours,website,website_checked,lat,lon,tag_changes,next_action
node/5863065327,Panin Bank,tag_supported,not_verified,https://www.openstreetmap.org/node/5863065327,batch-1.json,2026-09-05T10:24:51.878712+00:00,2022-04-12T12:24:36Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1749343,106.7889048,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5865520988,FoodHall,tag_supported,not_verified,https://www.openstreetmap.org/node/5865520988,batch-1.json,2026-09-05T10:24:51.878712+00:00,2023-11-22T04:03:46Z,2,"{""check_date"": ""2023-11-20""}","[""wheelchair=yes""]",[],Mo-Su 10:00-22:00,,False,-6.2248899,106.7989928,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5871192486,Starbucks,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/5871192486,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-01-20T09:58:12Z,9,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date""]",Mo-Fr 07:00-20:00; Sa 10:00-17:00,,False,-6.2021083,106.7810279,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5871201986,BCA,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/5871201986,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-01-20T09:58:12Z,6,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date""]",Mo-Fr 08:30-15:00; PH off,,False,-6.2020976,106.7811578,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5881108885,A&W,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/5881108885,batch-1.json,2026-09-05T10:24:51.878712+00:00,2020-02-06T00:16:34Z,7,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date""]",,,False,-6.2018518,106.7811241,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5892367832,HERO,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/5892367832,batch-1.json,2026-09-05T10:24:51.878712+00:00,2023-12-19T14:27:58Z,3,{},"[""wheelchair=yes""]","[""indoor_or_level_requires_entrance_check"", ""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.1774015,106.7932664,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5893874786,Matahari,tag_supported,not_verified,https://www.openstreetmap.org/node/5893874786,batch-1.json,2026-09-05T10:24:51.878712+00:00,2023-10-11T08:15:55Z,5,"{""check_date"": ""2023-10-11""}","[""wheelchair=yes""]",[],Mo-Su 10:00-22:00,,False,-6.179618,106.7927033,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5895722485,Hero Supermarket,tag_supported,not_verified,https://www.openstreetmap.org/node/5895722485,batch-1.json,2026-09-05T10:24:51.878712+00:00,2022-11-06T05:02:19Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.1685711,106.7862393,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5899193419,Restu,tag_supported,not_verified,https://www.openstreetmap.org/node/5899193419,batch-1.json,2026-09-05T10:24:51.878712+00:00,2022-04-12T12:24:36Z,7,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1751099,106.788584,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5899193420,Indomaret,tag_supported,not_verified,https://www.openstreetmap.org/node/5899193420,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-04-06T01:54:07Z,10,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,https://www.klikindomaret.com,False,-6.1751083,106.7886581,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5899193421,Daily Mart,tag_supported,not_verified,https://www.openstreetmap.org/node/5899193421,batch-1.json,2026-09-05T10:24:51.878712+00:00,2022-04-12T12:24:36Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1751087,106.7888052,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5910875785,Max,tag_supported,not_verified,https://www.openstreetmap.org/node/5910875785,batch-1.json,2026-09-05T10:24:51.878712+00:00,2022-11-06T05:02:19Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.1770076,106.7912796,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5910875786,Matahari,tag_supported,not_verified,https://www.openstreetmap.org/node/5910875786,batch-1.json,2026-09-05T10:24:51.878712+00:00,2019-08-22T01:01:30Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.168137,106.7865916,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5915747187,Bakmi Gocit,tag_supported,not_verified,https://www.openstreetmap.org/node/5915747187,batch-1.json,2026-09-05T10:24:51.878712+00:00,2024-03-22T11:49:28Z,9,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1748958,106.7888992,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5918084487,Bank Mandiri,tag_supported,not_verified,https://www.openstreetmap.org/node/5918084487,batch-1.json,2026-09-05T10:24:51.878712+00:00,2021-10-25T05:44:16Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2017204,106.8010272,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5923948186,McDonald's,tag_supported,not_verified,https://www.openstreetmap.org/node/5923948186,batch-1.json,2026-09-05T10:24:51.878712+00:00,2022-05-09T04:46:49Z,8,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.207267,106.7910976,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5969154849,Indomaret,tag_supported,not_verified,https://www.openstreetmap.org/node/5969154849,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-04-06T01:54:07Z,11,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,https://www.klikindomaret.com,False,-6.1771976,106.7896818,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5976000985,Cinema XXI,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/5976000985,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-01-13T02:06:58Z,5,{},"[""toilets:wheelchair=yes""]","[""toilets:access=customers"", ""no_recorded_accessibility_survey_date""]",,https://21cineplex.com,False,-6.1681185,106.785847,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5988924716,North Pole Cafe,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/5988924716,batch-1.json,2026-09-05T10:24:51.878712+00:00,2023-10-12T03:25:41Z,3,"{""check_date"": ""2023-10-11""}","[""wheelchair=yes""]","[""lifecycle_tag_requires_review""]",,,False,-6.2444061,106.7830258,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/5996815586,,tag_supported,not_verified,https://www.openstreetmap.org/node/5996815586,batch-1.json,2026-09-05T10:24:51.878712+00:00,2019-01-16T12:10:38Z,3,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date"", ""unnamed_object""]",24/7,,False,-6.1931061,106.8079065,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6041302389,SNAPY,tag_supported,not_verified,https://www.openstreetmap.org/node/6041302389,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-03-01T06:49:07Z,6,"{""check_date"": ""2026-02-28""}","[""wheelchair=yes""]",[],24/7,https://www.snapy.co.id/branch/snapy-tanjung-duren,False,-6.1822972,106.7834245,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6049381005,Food Library,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/6049381005,batch-1.json,2026-09-05T10:24:51.878712+00:00,2019-08-22T01:01:30Z,3,{},"[""wheelchair=yes""]","[""toilets:access=customers"", ""no_recorded_accessibility_survey_date""]",Mo-Su 10:00-22:00,,False,-6.1678465,106.7863119,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6088036886,Century,tag_supported,not_verified,https://www.openstreetmap.org/node/6088036886,batch-1.json,2026-09-05T10:24:51.878712+00:00,2019-11-27T11:27:38Z,6,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2516247,106.8614465,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6089948085,Bank Central Asia,tag_supported,not_verified,https://www.openstreetmap.org/node/6089948085,batch-1.json,2026-09-05T10:24:51.878712+00:00,2024-05-04T10:41:48Z,4,"{""check_date"": ""2023-10-11""}","[""wheelchair=yes""]",[],,https://bca.co.id,False,-6.2451776,106.7838146,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6114629116,Apotek Gading Jaya,tag_supported,not_verified,https://www.openstreetmap.org/node/6114629116,batch-1.json,2026-09-05T10:24:51.878712+00:00,2023-02-21T03:20:09Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 09:00-22:00,,False,-6.1615556,106.9049415,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6114830279,Klinik Utama Cahaya Mentari,tag_supported,not_verified,https://www.openstreetmap.org/node/6114830279,batch-1.json,2026-09-05T10:24:51.878712+00:00,2023-02-21T03:54:06Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1428829,106.8566912,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117471375,Apotek Medika Sisma Pharma,tag_supported,not_verified,https://www.openstreetmap.org/node/6117471375,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T03:47:57Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1571281,106.8666523,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117483446,Praktek Dokter Umum dr. Rudy Wenarta,tag_supported,not_verified,https://www.openstreetmap.org/node/6117483446,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T03:55:45Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Tu 16:30-19:30; Fr 16:30-19:30,,False,-6.1382613,106.8452174,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117483447,Praktek Dokter Umum dr. Sugiarto Sulaiman,tag_supported,not_verified,https://www.openstreetmap.org/node/6117483447,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T03:55:45Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo 17:30-20:00; We 17:30-20:00,,False,-6.1382946,106.8452027,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117483448,Apotek Cahaya Sehat,tag_supported,not_verified,https://www.openstreetmap.org/node/6117483448,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T03:55:45Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1382253,106.8452315,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117483449,Praktek Dokter Umum Dr. Lie Hermanto,tag_supported,not_verified,https://www.openstreetmap.org/node/6117483449,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-12T05:24:40Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]","Mo-Fr 09:00-16:00,17:00-20:00",,False,-6.1407955,106.8436557,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117483450,Praktek Dokter Umum dr. Ratnayati A Halim,tag_supported,not_verified,https://www.openstreetmap.org/node/6117483450,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-12T05:24:40Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Fr 09:00-16:00,,False,-6.1407601,106.8436778,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117483451,Apotek Pademangan Sehat,tag_supported,not_verified,https://www.openstreetmap.org/node/6117483451,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T03:55:45Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1407788,106.8436671,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117530059,apotek dunia sehat,tag_supported,not_verified,https://www.openstreetmap.org/node/6117530059,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T04:40:01Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1173029,106.7831632,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117530068,apotek century,tag_supported,not_verified,https://www.openstreetmap.org/node/6117530068,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T04:40:03Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1168109,106.7795234,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117713385,Bidan Rosdiana,tag_supported,not_verified,https://www.openstreetmap.org/node/6117713385,batch-1.json,2026-09-05T10:24:51.878712+00:00,2019-09-06T00:08:03Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1363615,106.8354901,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6117713386,Praktek Dokter Umum dr. Linda Rosalina P,tag_supported,not_verified,https://www.openstreetmap.org/node/6117713386,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-12T05:24:41Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Fr 17:00-21:00,,False,-6.1363542,106.8354599,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6118072889,puskesmas kecamatan penjaringan,tag_supported,not_verified,https://www.openstreetmap.org/node/6118072889,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T08:25:05Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1380993,106.7809457,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6118072895,Dr. sentosa,tag_supported,not_verified,https://www.openstreetmap.org/node/6118072895,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-12T05:24:41Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Su 16:00-21:00,,False,-6.138268,106.7791365,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6118072898,apotek roxy,tag_supported,not_verified,https://www.openstreetmap.org/node/6118072898,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-05T08:25:07Z,1,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",24/7,,False,-6.1383273,106.7782849,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6135130601,OCBC NISP,tag_supported,not_verified,https://www.openstreetmap.org/node/6135130601,batch-1.json,2026-09-05T10:24:51.878712+00:00,2020-02-07T03:39:32Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",Mo-Fr 08:00-16:00,,False,-6.2028942,106.801148,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6135130602,BPJS Kesehatan / BPJS Ketenagakerjaan,tag_supported,not_verified,https://www.openstreetmap.org/node/6135130602,batch-1.json,2026-09-05T10:24:51.878712+00:00,2018-12-19T02:40:46Z,2,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2027453,106.8010767,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6135130607,Parkir Basement DIPO Tower,tag_supported,not_verified,https://www.openstreetmap.org/node/6135130607,batch-1.json,2026-09-05T10:24:51.878712+00:00,2025-08-30T13:40:38Z,5,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.2029514,106.8013867,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6141704546,Monami,tag_supported,not_verified,https://www.openstreetmap.org/node/6141704546,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-02-09T04:12:26Z,4,"{""check_date"": ""2026-02-09""}","[""wheelchair=yes""]",[],,,False,-6.1931438,106.8038477,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6149039412,Indomaret,tag_supported,not_verified,https://www.openstreetmap.org/node/6149039412,batch-1.json,2026-09-05T10:24:51.878712+00:00,2026-04-06T01:54:07Z,4,{},"[""wheelchair=yes""]","[""no_recorded_accessibility_survey_date""]",,https://www.klikindomaret.com,False,-6.1992577,106.8236214,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6180702186,Jak Lingko Tanah Abang 2,tag_supported,not_verified,https://www.openstreetmap.org/node/6180702186,batch-1.json,2026-09-05T10:24:51.878712+00:00,2025-12-13T22:07:36Z,10,{},"[""tactile_paving=yes""]","[""no_recorded_accessibility_survey_date""]",,,False,-6.1837937,106.81161,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
node/6187462589,Aroem,tag_supported_needs_review,not_verified,https://www.openstreetmap.org/node/6187462589,batch-1.json,2026-09-05T10:24:51.878712+00:00,2025-10-03T00:42:32Z,5,{},"[""wheelchair=designated""]","[""toilets:access=customers"", ""no_recorded_accessibility_survey_date""]",,,False,-6.1720189,106.8214531,{},"Periksa pintu masuk, kondisi fasilitas, hambatan, jam akses dan foto bertanggal di lapangan."
